identificador;asignatura;anho;convocatoria;tipoexam;puntaje
1828128824acd667865c5ca3e41ed802;GESTION DE CENTRO DE COMPUTOS;2014;1;1F   ;57
0811bee698cdb376f34fcdc8aaa38027;MATEMATICA DISCRETA;2014;1;2F   ;30
82aaeb02dccbb9bdcc7af6e415c30886;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;2F   ;70
4af251c153d311d250a51fdb108e54c9;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;1F   ;55
1828128824acd667865c5ca3e41ed802;DIDACTICA UNIVERSITARIA;2014;1;1F   ;61
8b581549c535f126068aba1c8fa6ab34;EVALUACION DE RENDIMIENTO;2014;1;2F   ;72
af30eeedf4e23c65d609135e54534fbf;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;2F   ;90
52dd932241404759ee3aa2e4627b2d9a;REDES DE COMPUTADORAS I;2014;1;2F   ;52
07afc2650b065dfb057a18e1fcd58e99;AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2014;1;1F   ;87
0b6f5f2d7dd9f838a6d9a3c9220e6682;TECNICAS DE ORGANIZACION Y METODOS;2014;1;2F   ;100
07afc2650b065dfb057a18e1fcd58e99;DATA WAREHOUSE II - ESPECIALIZACION EN ETL Y CAPAS DE PRES.;2014;1;1F   ;80
73d53382f8c2b0388924ed134b9d0781;FUNDAMENTOS DE MATEMATICA;2014;1;1F   ;74
af30eeedf4e23c65d609135e54534fbf;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;1F   ;35
bf3e678059bf766cf908911b075a75d9;FISICA 3;2014;1;2F   ;83
9af714128f6ec8767f50989b83083217;CALCULO I;2014;1;1F   ;65
bf3e678059bf766cf908911b075a75d9;CALCULO II;2014;1;2F   ;69
af30eeedf4e23c65d609135e54534fbf;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;2F   ;80
95a90cf89de6459e0ae448015edbd5f2;FISICA 3;2014;1;2F   ;83
af30eeedf4e23c65d609135e54534fbf;CALCULO I;2014;1;2F   ;38
533e0e1e2ece17fd300ae6aca9faebff;FISICA 1;2014;1;2F   ;79
9af714128f6ec8767f50989b83083217;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;2F   ;81
8432993a13b692c08d7958e72d13ec44;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;75
9af714128f6ec8767f50989b83083217;FISICA 2;2014;1;1F   ;75
95a90cf89de6459e0ae448015edbd5f2;FISICA 3;2014;1;1F   ;41
9af714128f6ec8767f50989b83083217;TECNICAS DE ORGANIZACION Y METODOS;2014;1;1F   ;100
8432993a13b692c08d7958e72d13ec44;EMPRENDEDORISMO;2014;1;1F   ;83
9b9b48ac3a20e55e0e44352c82bb66ef;EVALUACION DE RENDIMIENTO;2014;1;2F   ;64
be54522c855e8e616a26af14987488c6;CALCULO II;2014;1;2F   ;100
aa0b0a1330313697798e36e62296ff14;LENGUAJES DE PROGRAMACION I;2014;1;1F   ;70
df10836da31e6a335e4687b7bfd4d79b;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;62
af30eeedf4e23c65d609135e54534fbf;ECONOMIA Y FINANZAS;2014;1;1F   ;85
dadd2759415caa3c7e282c0d1c27e3c9;EMPRENDEDORISMO;2014;1;1F   ;91
e60278288c3466d74bdea315c3187a3f;FISICA 3;2014;1;2F   ;56
e514644b3f3c4eb20eedf86159b07677;EVALUACION DE RENDIMIENTO;2014;1;1F   ;82
5ddfc5a1e07787ebf5510ddaea4fd77e;INTELIGENCIA ARTIFICIAL;2014;1;2F   ;94
57f9294dd0749bb886b59978e5d820e5;INVESTIGACION DE OPERACIONES I;2014;1;2F   ;33
5ddfc5a1e07787ebf5510ddaea4fd77e;EVALUACION DE RENDIMIENTO;2014;1;2F   ;85
436f78a65bed931d714532d279a4eb21;FISICA 2;2014;1;1F   ;67
5ddfc5a1e07787ebf5510ddaea4fd77e;PROGRAMACION Y USO DE INTERNET;2014;1;1F   ;70
95a90cf89de6459e0ae448015edbd5f2;FISICA 4;2014;1;2F   ;88
5ddfc5a1e07787ebf5510ddaea4fd77e;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;99
b4ed38831c3af8d5ebca8617548bd712;METODOS NUMERICOS;2014;1;2F   ;73
5ddfc5a1e07787ebf5510ddaea4fd77e;GESTION DE CENTRO DE COMPUTOS;2014;1;1F   ;87
4af251c153d311d250a51fdb108e54c9;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;1F   ;55
aa0b0a1330313697798e36e62296ff14;CONTABILIDAD;2014;1;2F   ;58
4af251c153d311d250a51fdb108e54c9;ECONOMIA Y FINANZAS;2014;1;1F   ;75
5ddfc5a1e07787ebf5510ddaea4fd77e;MARKETING;2014;1;2F   ;85
0716a1a6da5d7fbf31bf47f75d116c2b;CALCULO III;2014;1;2F   ;76
9b9b48ac3a20e55e0e44352c82bb66ef;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;88
eaec9ae1609a6e5b0d6ac84a8c06b408;TECNICAS DE ORGANIZACION Y METODOS;2014;1;2F   ;64
9b9b48ac3a20e55e0e44352c82bb66ef;GESTION DE CENTRO DE COMPUTOS;2014;1;1F   ;62
0811bee698cdb376f34fcdc8aaa38027;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;78
aa0b0a1330313697798e36e62296ff14;ECONOMIA Y FINANZAS;2014;1;2F   ;80
4af251c153d311d250a51fdb108e54c9;CONTABILIDAD;2014;1;1F   ;84
629931f5e4391722ffd5ba6cdcd26dc4;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;2F   ;60
dc1178031b47f4336fba3aa9f20c58e6;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;2F   ;95
629931f5e4391722ffd5ba6cdcd26dc4;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;2F   ;53
d72e4cc1b89ff6bf6b3159feab45b94d;DIDACTICA UNIVERSITARIA;2014;1;1F   ;85
629931f5e4391722ffd5ba6cdcd26dc4;CALCULO I;2014;1;2F   ;44
eaec9ae1609a6e5b0d6ac84a8c06b408;FISICA 2;2014;1;2F   ;77
629931f5e4391722ffd5ba6cdcd26dc4;FISICA 1;2014;1;2F   ;85
8818cb62b7a19931a88c79d8a22a1c8f;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;80
c452f3cc86205ca80158e563da01605e;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;15
533e0e1e2ece17fd300ae6aca9faebff;TECNICAS DE ORGANIZACION Y METODOS;2014;1;2F   ;50
c452f3cc86205ca80158e563da01605e;MATEMATICA DISCRETA;2014;1;2F   ;60
469933c89c720573e634543035ff6242;BASE DE DATOS II;2014;1;1F   ;68
c452f3cc86205ca80158e563da01605e;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;2F   ;60
5b0727b0506954fe108e5bc06e8cf3c9;FUNDAMENTOS DE MATEMATICA;2014;1;1F   ;50
e6f35734c527e399dd00760f3886923f;EMPRENDEDORISMO;2014;1;1F   ;96
8818cb62b7a19931a88c79d8a22a1c8f;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;36
e6f35734c527e399dd00760f3886923f;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;96
0811bee698cdb376f34fcdc8aaa38027;EMPRENDEDORISMO;2014;1;1F   ;84
e6f35734c527e399dd00760f3886923f;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;44
e514644b3f3c4eb20eedf86159b07677;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;98
e6f35734c527e399dd00760f3886923f;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;85
d72e4cc1b89ff6bf6b3159feab45b94d;INVESTIGACION DE OPERACIONES II;2014;1;2F   ;80
e6f35734c527e399dd00760f3886923f;MATEMATICA DISCRETA;2014;1;1F   ;53
eaec9ae1609a6e5b0d6ac84a8c06b408;ALGEBRA LINEAL;2014;1;1F   ;94
e6f35734c527e399dd00760f3886923f;MATEMATICA DISCRETA;2014;1;2F   ;47
d72e4cc1b89ff6bf6b3159feab45b94d;MATEMATICA APLICADA;2014;1;2F   ;68
e6f35734c527e399dd00760f3886923f;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;95
8818cb62b7a19931a88c79d8a22a1c8f;ALGEBRA LINEAL;2014;1;2F   ;86
11801e384a36bf80ad33f42ddc334107;ESTRUCTURA DE LOS LENGUAJES;2014;1;2F   ;66
a23408ffd80cc0eb3a176df0369cfda2;ADMINISTRACION GUBERNAMENTAL;2014;1;1F   ;100
80f571d2c8ca0d96a68817b7b844da92;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;2F   ;81
0716a1a6da5d7fbf31bf47f75d116c2b;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;40
f469ff6a7aa10db50ed17b5d5c810c20;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;85
eaec9ae1609a6e5b0d6ac84a8c06b408;LENGUAJES DE PROGRAMACION I;2014;1;2F   ;71
f469ff6a7aa10db50ed17b5d5c810c20;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;1F   ;93
8818cb62b7a19931a88c79d8a22a1c8f;REDES DE COMPUTADORAS I;2014;1;1F   ;58
eeec46d0fee3d4e597ae1588bf4c78a4;ALGEBRA LINEAL;2014;1;1F   ;90
707488720a9a285511ecf7b9db13c68b;REDES DE COMPUTADORAS II;2014;1;2F   ;67
eeec46d0fee3d4e597ae1588bf4c78a4;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;82
d72e4cc1b89ff6bf6b3159feab45b94d;ADMINISTRACION GUBERNAMENTAL;2014;1;1F   ;90
eeec46d0fee3d4e597ae1588bf4c78a4;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;1F   ;97
dadd2759415caa3c7e282c0d1c27e3c9;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;91
eeec46d0fee3d4e597ae1588bf4c78a4;CALCULO II;2014;1;1F   ;81
cd6402136f2c4a7de7ac8b52fbea1c32;FUNDAMENTOS DE MATEMATICA;2014;1;1F   ;40
f469ff6a7aa10db50ed17b5d5c810c20;CALCULO I;2014;1;1F   ;84
d21f7eeb27459dc48307b0b4205c3217;TECNICAS DE ORGANIZACION Y METODOS;2014;1;2F   ;73
eeec46d0fee3d4e597ae1588bf4c78a4;FISICA 3;2014;1;2F   ;100
8fbf88de884b1a5de82e033970b37002;INVESTIGACION DE OPERACIONES II;2014;1;2F   ;90
0c48753f0852f8f2aac0c232bcbcb815;EMPRENDEDORISMO;2014;1;2F   ;76
ff42a45213a8e8f4b0d7c90e53338b3c;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;1F   ;70
55ff829bec5984eb8199c290b0bd808d;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;61
358b59bc1e8ad99403a1e430faab3783;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;95
55ff829bec5984eb8199c290b0bd808d;REDES DE COMPUTADORAS I;2014;1;1F   ;45
bed9b3e3f92672cbc3ff502c1425dad2;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;66
55ff829bec5984eb8199c290b0bd808d;REDES DE COMPUTADORAS I;2014;1;2F   ;38
dc1178031b47f4336fba3aa9f20c58e6;MATEMATICA DISCRETA;2014;1;1F   ;54
8711ab79681437b1eec9ba34bf0717d0;INVESTIGACION DE OPERACIONES I;2014;1;2F   ;25
bed9b3e3f92672cbc3ff502c1425dad2;REDES DE COMPUTADORAS I;2014;1;1F   ;57
8711ab79681437b1eec9ba34bf0717d0;REDES DE COMPUTADORAS II;2014;1;2F   ;85
82b16c7be887349c3e3352c1e516a0bf;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;1F   ;88
0c48753f0852f8f2aac0c232bcbcb815;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;84
d2f2b1ac89ddef39b6996c8aae1d0df2;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;1F   ;42
0c48753f0852f8f2aac0c232bcbcb815;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;95
550c4519f5cf346be8ffedb9ab82bcbc;INGLES;2014;1;1F   ;74
8711ab79681437b1eec9ba34bf0717d0;SISTEMAS DISTRIBUIDOS;2014;1;2F   ;75
8ed0baf124d7043108df8bbcb763b735;DIDACTICA UNIVERSITARIA;2014;1;1F   ;77
8711ab79681437b1eec9ba34bf0717d0;INGENIERIA DE SOFTWARE I;2014;1;1F   ;88
1daad752adbea3c692c278f328d6eaa5;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;91
8711ab79681437b1eec9ba34bf0717d0;METODOS NUMERICOS;2014;1;1F   ;83
aa861e1e596780a220ae323c1039f204;INGENIERIA DE SOFTWARE II;2014;1;1F   ;81
0c48753f0852f8f2aac0c232bcbcb815;MATEMATICA DISCRETA;2014;1;1F   ;42
34c109537b2693d3aa96fbdba229a462;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;98
0c48753f0852f8f2aac0c232bcbcb815;MATEMATICA DISCRETA;2014;1;2F   ;76
df10836da31e6a335e4687b7bfd4d79b;EMPRENDEDORISMO;2014;1;1F   ;86
0c48753f0852f8f2aac0c232bcbcb815;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;80
358b59bc1e8ad99403a1e430faab3783;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;92
80f571d2c8ca0d96a68817b7b844da92;LENGUAJES DE PROGRAMACION III;2014;1;2F   ;70
8b581549c535f126068aba1c8fa6ab34;GESTION DE CENTRO DE COMPUTOS;2014;1;2F   ;64
e58c1c61a7e28cecce13da471f43097e;INGENIERIA DE SOFTWARE II;2014;1;2F   ;80
eaad3ad83f488ff3379d9312d2fea957;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;2F   ;99
61ac175db53fcd8922a88d7c09c066b0;ALGEBRA LINEAL;2014;1;1F   ;84
1bf13e36f988ab1aff2957bb08b6b1ff;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;91
61ac175db53fcd8922a88d7c09c066b0;CONTABILIDAD;2014;1;1F   ;85
71e400116541c5951c9c565ba5f9da9c;ADMINISTRACION GUBERNAMENTAL;2014;1;1F   ;100
61ac175db53fcd8922a88d7c09c066b0;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;93
69926ea06bd2eb588b9fdefebf7dd331;FISICA 1;2014;1;1F   ;82
61ac175db53fcd8922a88d7c09c066b0;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;2F   ;83
47de0aba63c9b37fb0755b90396055a3;ECONOMIA Y FINANZAS;2014;1;1F   ;70
61ac175db53fcd8922a88d7c09c066b0;CALCULO II;2014;1;2F   ;57
1a1df0923ae514a559d6d776a13edd9c;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;2F   ;88
80f571d2c8ca0d96a68817b7b844da92;INVESTIGACION DE OPERACIONES II;2014;1;1F   ;90
ebbc43549a150c0eb4124377baf297fe;LENGUAJES DE PROGRAMACION I;2014;1;1F   ;80
15401d58ec9be0b5e12670f141d11d93;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;70
45760418385648e3ca69374748ec4540;REDES DE COMPUTADORAS I;2014;1;2F   ;38
80f571d2c8ca0d96a68817b7b844da92;MATEMATICA APLICADA;2014;1;2F   ;95
a592f3250de440b34bab183348eaa076;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;50
15401d58ec9be0b5e12670f141d11d93;REDES DE COMPUTADORAS I;2014;1;2F   ;39
c93d5808f1b9891c7817f421ef569d97;ALGEBRA LINEAL;2014;1;2F   ;76
15401d58ec9be0b5e12670f141d11d93;FISICA 2;2014;1;1F   ;65
aa861e1e596780a220ae323c1039f204;MATEMATICA APLICADA;2014;1;1F   ;60
a766bd4b3e865b2f52f2de7ad5a61eb1;ALGEBRA LINEAL;2014;1;1F   ;68
34c109537b2693d3aa96fbdba229a462;MATEMATICA APLICADA;2014;1;2F   ;87
a766bd4b3e865b2f52f2de7ad5a61eb1;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;50
aa861e1e596780a220ae323c1039f204;INVESTIGACION DE OPERACIONES II;2014;1;2F   ;80
a766bd4b3e865b2f52f2de7ad5a61eb1;PROBABILIDADES Y ESTADISTICA;2014;1;1F   ;70
c93d5808f1b9891c7817f421ef569d97;LENGUAJES DE PROGRAMACION I;2014;1;2F   ;71
86488075362654249049ad86c27fabad;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;85
34c9be8bcbb39cf1b9b075a6dc496f8f;MATEMATICA DISCRETA;2014;1;2F   ;5
289e8be5b097bb68ef0eed127b394346;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;2F   ;73
73d53382f8c2b0388924ed134b9d0781;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;92
289e8be5b097bb68ef0eed127b394346;PROCESAMIENTO DIGITAL DE IMAGENES II;2014;1;2F   ;66
c93d5808f1b9891c7817f421ef569d97;CALCULO I;2014;1;2F   ;76
18c50bba29629ed430a127e4d0e8c336;EVALUACION DE RENDIMIENTO;2014;1;1F   ;51
be54522c855e8e616a26af14987488c6;LENGUAJES DE PROGRAMACION I;2014;1;1F   ;75
a766bd4b3e865b2f52f2de7ad5a61eb1;CALCULO III;2014;1;1F   ;100
82b16c7be887349c3e3352c1e516a0bf;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;75
cbd9198bf01d31aea80692c825da5453;PROCESAMIENTO DIGITAL DE IMAGENES II;2014;1;1F   ;100
a23408ffd80cc0eb3a176df0369cfda2;DIDACTICA UNIVERSITARIA;2014;1;1F   ;88
cbd9198bf01d31aea80692c825da5453;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;2F   ;92
71e400116541c5951c9c565ba5f9da9c;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;2F   ;84
cbd9198bf01d31aea80692c825da5453;MATEMATICA APLICADA;2014;1;1F   ;85
c93d5808f1b9891c7817f421ef569d97;FISICA 1;2014;1;1F   ;87
cbd9198bf01d31aea80692c825da5453;GESTION DE CENTRO DE COMPUTOS;2014;1;2F   ;61
47de0aba63c9b37fb0755b90396055a3;LENGUAJES DE PROGRAMACION I;2014;1;2F   ;49
cbd9198bf01d31aea80692c825da5453;DIDACTICA UNIVERSITARIA;2014;1;1F   ;92
1646211dd2b7fc6289ff3ebdd5ce1c95;INVESTIGACION DE OPERACIONES II;2014;1;2F   ;70
18c50bba29629ed430a127e4d0e8c336;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;78
71e400116541c5951c9c565ba5f9da9c;INGENIERIA DE SOFTWARE II;2014;1;1F   ;70
18c50bba29629ed430a127e4d0e8c336;SISTEMAS DISTRIBUIDOS;2014;1;2F   ;64
20c06c37cb98f7780af53bc347c2493a;INVESTIGACION DE OPERACIONES II;2014;1;1F   ;85
18c50bba29629ed430a127e4d0e8c336;ESTRUCTURA DE LOS LENGUAJES;2014;1;2F   ;90
73d53382f8c2b0388924ed134b9d0781;EMPRENDEDORISMO;2014;1;1F   ;83
18c50bba29629ed430a127e4d0e8c336;INGENIERIA DE SOFTWARE II;2014;1;2F   ;87
aa861e1e596780a220ae323c1039f204;ADMINISTRACION GUBERNAMENTAL;2014;1;1F   ;80
9041e09e2957589dc9c58a0435be2873;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;50
f0c1e6ba984108d263bee8064db769b3;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;1F   ;90
9041e09e2957589dc9c58a0435be2873;EXPRESION ORAL Y ESCRITA;2014;1;2F   ;75
c93d5808f1b9891c7817f421ef569d97;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;1F   ;97
9041e09e2957589dc9c58a0435be2873;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;57
c03ed985f04ca58b3b61bb939179934a;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;92
9041e09e2957589dc9c58a0435be2873;ECONOMIA Y FINANZAS;2014;1;1F   ;85
9b2e17502344fd2fd4daab5205e9f343;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;80
289e8be5b097bb68ef0eed127b394346;MATEMATICA APLICADA;2014;1;2F   ;88
550c4519f5cf346be8ffedb9ab82bcbc;EXPRESION ORAL Y ESCRITA;2014;1;2F   ;75
18c50bba29629ed430a127e4d0e8c336;GESTION DE CENTRO DE COMPUTOS;2014;1;1F   ;76
dc1178031b47f4336fba3aa9f20c58e6;INGLES;2014;1;1F   ;85
18c50bba29629ed430a127e4d0e8c336;DIDACTICA UNIVERSITARIA;2014;1;1F   ;93
1a1df0923ae514a559d6d776a13edd9c;PROCESAMIENTO DIGITAL DE IMAGENES II;2014;1;1F   ;85
bb7897e308fc4d3a9692312c8b1ea887;EXPRESION ORAL Y ESCRITA;2014;1;2F   ;68
c03ed985f04ca58b3b61bb939179934a;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;76
bb7897e308fc4d3a9692312c8b1ea887;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;2F   ;60
81fd3435e34b3a6b2f5226f69bb1578c;FUNDAMENTOS DE MATEMATICA;2014;1;1F   ;56
c9a1ff000c415c42f3daf1ac773b514d;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;2F   ;99
c03ed985f04ca58b3b61bb939179934a;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;91
c9a1ff000c415c42f3daf1ac773b514d;EMPRENDEDORISMO;2014;1;2F   ;69
69bf06b45443cadf136b6c07609fe7b4;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;1F   ;86
c9a1ff000c415c42f3daf1ac773b514d;CALCULO II;2014;1;2F   ;40
81fd3435e34b3a6b2f5226f69bb1578c;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;92
b3a122adbf8bd3157704939caf57bd9e;REDES DE COMPUTADORAS I;2014;1;1F   ;58
550c4519f5cf346be8ffedb9ab82bcbc;EMPRENDEDORISMO;2014;1;1F   ;65
4a6413540ee5ea7703a1809f7717ae7f;EMPRENDEDORISMO;2014;1;2F   ;71
b6c670e105a95834c908164495d573da;PROBABILIDADES Y ESTADISTICA;2014;1;2F   ;80
4a6413540ee5ea7703a1809f7717ae7f;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;70
a592f3250de440b34bab183348eaa076;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;20
c9a1ff000c415c42f3daf1ac773b514d;GESTION DE CENTRO DE COMPUTOS;2014;1;2F   ;58
7e7f8bc817efe2c3c5d65f3b9c09d349;BASE DE DATOS I;2014;1;2F   ;75
b3a122adbf8bd3157704939caf57bd9e;TECNICAS DE ORGANIZACION Y METODOS;2014;1;2F   ;90
c25a2847af9a970cdf5de2b7fe4bfcf3;BASE DE DATOS I;2014;1;2F   ;85
f3d5ea637efceb5d226347443c40a625;EMPRENDEDORISMO;2014;1;1F   ;72
c03ed985f04ca58b3b61bb939179934a;MATEMATICA DISCRETA;2014;1;1F   ;59
d52c2488f213700a5624791a21a1f8f5;FISICA 4;2014;1;1F   ;80
81fd3435e34b3a6b2f5226f69bb1578c;MATEMATICA DISCRETA;2014;1;1F   ;56
f3d5ea637efceb5d226347443c40a625;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;86
c2f82b232cde197f0b4becdef0886dab;PROCESAMIENTO DIGITAL DE IMAGENES II;2014;1;2F   ;61
f3d5ea637efceb5d226347443c40a625;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;1F   ;43
73d53382f8c2b0388924ed134b9d0781;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;75
f3d5ea637efceb5d226347443c40a625;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;2F   ;95
a592f3250de440b34bab183348eaa076;MATEMATICA DISCRETA;2014;1;2F   ;35
f3d5ea637efceb5d226347443c40a625;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;1F   ;72
73d53382f8c2b0388924ed134b9d0781;MATEMATICA DISCRETA;2014;1;1F   ;68
f3d5ea637efceb5d226347443c40a625;FISICA 1;2014;1;2F   ;75
3f6be959eccfb3395c0c680c6b05e69c;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;1F   ;60
a043d69d9d7cce7698552fc4140678b7;EMPRENDEDORISMO;2014;1;1F   ;78
a65245c4b75c637514e22ecb0b8d0848;ADMINISTRACION GUBERNAMENTAL;2014;1;2F   ;100
a043d69d9d7cce7698552fc4140678b7;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;95
a65245c4b75c637514e22ecb0b8d0848;DIDACTICA UNIVERSITARIA;2014;1;1F   ;82
a043d69d9d7cce7698552fc4140678b7;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;84
52dd932241404759ee3aa2e4627b2d9a;LENGUAJES DE PROGRAMACION III;2014;1;1F   ;43
a043d69d9d7cce7698552fc4140678b7;MATEMATICA DISCRETA;2014;1;1F   ;60
ea25841b5aa86cd244295b6014e98425;FISICA 2;2014;1;2F   ;66
a043d69d9d7cce7698552fc4140678b7;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;90
69926ea06bd2eb588b9fdefebf7dd331;CALCULO I;2014;1;2F   ;75
a043d69d9d7cce7698552fc4140678b7;INGLES;2014;1;1F   ;89
550c4519f5cf346be8ffedb9ab82bcbc;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;86
289e8be5b097bb68ef0eed127b394346;GESTION DE CENTRO DE COMPUTOS;2014;1;2F   ;72
c03ed985f04ca58b3b61bb939179934a;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;85
289e8be5b097bb68ef0eed127b394346;MARKETING;2014;1;2F   ;95
1264f81eabd6fca091952101888b7a44;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;2F   ;60
c15a3f85b24ef18cbf568c62f1d4729c;REDES DE COMPUTADORAS I;2014;1;2F   ;43
a65245c4b75c637514e22ecb0b8d0848;MATEMATICA APLICADA;2014;1;2F   ;100
b3a122adbf8bd3157704939caf57bd9e;BASE DE DATOS I;2014;1;2F   ;83
a65245c4b75c637514e22ecb0b8d0848;INVESTIGACION DE OPERACIONES II;2014;1;2F   ;88
b3a122adbf8bd3157704939caf57bd9e;ADMINISTRACION GUBERNAMENTAL;2014;1;2F   ;90
a65245c4b75c637514e22ecb0b8d0848;INGENIERIA DE SOFTWARE II;2014;1;2F   ;84
0a1fce824a17316e837308d2321dc284;CALCULO III;2014;1;1F   ;75
5b0727b0506954fe108e5bc06e8cf3c9;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;1F   ;80
0a1fce824a17316e837308d2321dc284;LENGUAJES DE PROGRAMACION III;2014;1;2F   ;68
ea25841b5aa86cd244295b6014e98425;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;62
0a1fce824a17316e837308d2321dc284;REDES DE COMPUTADORAS II;2014;1;1F   ;90
